x, y, th, stamp, 
-2.0322087327106915, -0.9798911207903622, -0.23968173223333683, 20707000000, 
-2.0185926953746236, -0.9833455178811034, -0.25710065552837663, 20741000000, 
-2.005023147906737, -0.9870394993340874, -0.2743597219271335, 20775000000, 
-1.9914744140493439, -0.9909749476894059, -0.2912955288844844, 20809000000, 
-1.9779938659561365, -0.9951383222960293, -0.30817732836229844, 20843000000, 
-1.9645538347385207, -0.9995401034274385, -0.3252360380741111, 20877000000, 
-1.951190788094505, -1.0041706452199988, -0.34227929556329423, 20911000000, 
-1.9378766486678618, -1.009038899880586, -0.35922842938001376, 20945000000, 
-1.9246634272676855, -1.0141290543139918, -0.3763019431332293, 20979000000, 
-1.911520314029729, -1.019453259921361, -0.3937071212829861, 21013000000, 
-1.8984394246275142, -1.025023121919225, -0.41121663148695253, 21047000000, 
-1.8854356297347514, -1.030827208250748, -0.4284013000253, 21081000000, 
-1.872496145435345, -1.036865803787703, -0.4451852788557894, 21115000000, 
-1.859660243059477, -1.0431208752513765, -0.46212235771241433, 21149000000, 
-1.8469026183576387, -1.049609126410601, -0.47924509194357817, 21183000000, 
-1.8342577997051221, -1.056313983537186, -0.4962370417942343, 21217000000, 
-1.821698587030233, -1.0632485261340394, -0.5131615004421024, 21251000000, 
-1.8092598597608627, -1.0703946763037548, -0.5301779761728157, 21285000000, 
-1.7969252792506183, -1.0777624842392342, -0.5472882994327994, 21319000000, 
-1.7847016651348595, -1.0853549002630356, -0.5646125995990041, 21353000000, 
-1.772606111107745, -1.0931644142907713, -0.5820000578925082, 21387000000, 
-1.7606030799983436, -1.1012075738625655, -0.5989907364161353, 21421000000, 
-1.7487367948293648, -1.109451982377514, -0.6157873118989993, 21455000000, 
-1.7369842209609232, -1.117915341477665, -0.6328304234110346, 21489000000, 
-1.725377873128151, -1.1265784101149616, -0.6499189874219331, 21523000000, 
-1.7138939751970628, -1.1354580627893485, -0.6668569854293273, 21557000000, 
-1.7025618597565901, -1.1445307860725633, -0.6838077264666772, 21591000000, 
-1.6913595979139986, -1.1538164200733367, -0.7008405390495761, 21625000000, 
-1.6803187079247928, -1.1632900762451697, -0.7178493124428498, 21659000000, 
-1.6694182766784673, -1.172968143271039, -0.734887582368913, 21693000000, 
-1.6586813223138128, -1.1828369097588338, -0.7520107562497179, 21727000000, 
-1.648088243844942, -1.1929119023170014, -0.7690037942918737, 21761000000, 
-1.637667268637398, -1.2031649564057194, -0.7859396885319994, 21795000000, 
-1.6273979447998712, -1.2136176885568182, -0.8029602339951323, 21829000000, 
-1.6173080884381918, -1.224243609717513, -0.8199933811839406, 21863000000, 
-1.6073775839509943, -1.2350643782984996, -0.8369804544123566, 21897000000, 
-1.5976319000135029, -1.246052139368258, -0.8539727707936223, 21931000000, 
-1.588052696171564, -1.257229963984413, -0.8709875989351993, 21965000000, 
-1.5786691697018913, -1.2685590869019203, -0.888032545743029, 21999000000, 
-1.569471504286869, -1.2800624014318527, -0.9053436375334344, 22033000000, 
-1.5604866608644528, -1.2917113122335186, -0.9229186941378763, 22067000000, 
-1.5516905854764347, -1.3035455043543194, -0.9405299696462708, 22101000000, 
-1.543095016679603, -1.3155394551389465, -0.9580476136150918, 22135000000, 
-1.5346854851134681, -1.3277147053240184, -0.9753505816247953, 22169000000, 
-1.526479863861163, -1.3400482712140622, -0.9925007635326019, 22203000000, 
-1.5184626754668316, -1.3525562417977415, -1.0094682906205403, 22237000000, 
-1.5106659962566527, -1.3651824458593143, -1.0264991798725944, 22271000000, 
-1.5030757992192647, -1.3779626256334403, -1.0439087827922688, 22305000000, 
-1.4957148337853088, -1.3908681069557298, -1.0613889725307242, 22339000000, 
-1.488574125138385, -1.4039111084903977, -1.078933849599309, 22373000000, 
-1.4816543331323848, -1.417099535559427, -1.0968482796517671, 22407000000, 
-1.4749710185353753, -1.43041260488564, -1.1147478065647474, 22441000000, 
-1.4685014368141793, -1.4438944502176567, -1.1322956483854227, 22475000000, 
